Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop	PairID
WNT4	-228940	42068	0	19144	H3K9me2	-99249	-97990	8
WNT4	-228940	42068	0	19144	H3K27me3	-50199	-48290	9
WNT4	-228940	42068	0	19144	H3K9me2	-49549	-47890	9
WNT4	-228940	42068	0	19144	H3K27me3	31	1070	10
WNT4	-228940	42068	0	19144	H3K9me2	31	1070	10
WNT4	-228940	42068	0	19144	H3K27me3	22501	23260	11
WNT4	-228940	42068	0	19144	H3K9me2	23301	25660	11
WNT4	-228940	42068	0	19144	H3K27me3	26001	27060	12
WNT4	-228940	42068	0	19144	H3K9me2	26101	27110	12
WNT5A	-110712	399470	0	19961	H3K27me3	-1451	-522	1
WNT5A	-110712	399470	0	19961	H3K9me2	-1351	-692	1
YY1	-91024	32567	0	23321	H3K27me3	-91023	-90354	1
YY1	-91024	32567	0	23321	H3K9me2	-91023	-90354	1
YY1	-91024	32567	0	23321	H3K27me3	-89593	-88654	2
YY1	-91024	32567	0	23321	H3K9me2	-89593	-88654	2
YY1	-91024	32567	0	23321	H3K9me2	-34513	-33654	3
YY1	-91024	32567	0	23321	H3K27me3	-34463	-33654	3
ZFP704	-81813	324752	0	183062	H3K9me2	-1128	21	1
ZFP704	-81813	324752	0	183062	H3K27me3	-928	21	1
ZFP704	-81813	324752	0	183062	H3K27me3	162172	162881	2
ZFP704	-81813	324752	0	183062	H3K9me2	162172	162881	2
ZFX	-65302	98781	0	48776	H3K27me3	92731	93780	1
ZFX	-65302	98781	0	48776	H3K9me2	92931	93780	1
ZRANB1	-64511	37389	0	34329	H3K27me3	-48580	-47691	1
ZRANB1	-64511	37389	0	34329	H3K9me2	-48400	-47691	1
