Gene	TiledRegionStart	TiledRegionStop	GeneStart	GeneStop	Mark	RegionStart	RegionStop	PairID
SOCS3	-17695	95681	0	3083	H3K4me3	54511	55520	7
SOCS3	-17695	95681	0	3083	H3K27me3	54961	55570	7
SOCS3	-17695	95681	0	3083	H3K27me3	59011	60140	8
SOCS3	-17695	95681	0	3083	H3K4me3	59011	60120	8
SOCS3	-17695	95681	0	3083	H3K27me3	65561	66920	9
SOCS3	-17695	95681	0	3083	H3K4me3	65561	66920	9
SOCS3	-17695	95681	0	3083	H3K4me3	82711	83440	10
SOCS3	-17695	95681	0	3083	H3K27me3	82761	83440	10
SOCS3	-17695	95681	0	3083	H3K4me3	86611	87820	11
SOCS3	-17695	95681	0	3083	H3K27me3	87211	88470	11
SOCS3	-17695	95681	0	3083	H3K27me3	90361	91120	12
SOCS3	-17695	95681	0	3083	H3K4me3	90411	91120	12
SOCS3	-17695	95681	0	3083	H3K27me3	92961	94180	13
SOCS3	-17695	95681	0	3083	H3K4me3	92961	94170	13
SPRY1	-60885	74214	0	4621	H3K27me3	-43594	-42985	1
SPRY1	-60885	74214	0	4621	H3K4me3	-43594	-42735	1
STXBP1	-29099	62721	0	59164	H3K27me3	-28969	-28010	1
STXBP1	-29099	62721	0	59164	H3K4me3	-28969	-27920	1
STXBP1	-29099	62721	0	59164	H3K4me3	-23519	-21970	2
STXBP1	-29099	62721	0	59164	H3K27me3	-22419	-21060	2
STXBP1	-29099	62721	0	59164	H3K27me3	24081	24690	3
STXBP1	-29099	62721	0	59164	H3K4me3	24081	24770	3
T	-11695	367322	0	8073	H3K27me3	78416	79075	1
T	-11695	367322	0	8073	H3K4me3	78416	79075	1
T	-11695	367322	0	8073	H3K27me3	89046	91125	2
T	-11695	367322	0	8073	H3K4me3	89046	91375	2
TAL1	-16628	29196	0	12228	H3K27me3	-7027	-6318	1
TAL1	-16628	29196	0	12228	H3K4me3	-7027	-6318	1
TAL1	-16628	29196	0	12228	H3K27me3	13173	14032	2
TAL1	-16628	29196	0	12228	H3K4me3	13173	14032	2
TAL1	-16628	29196	0	12228	H3K27me3	15593	16332	3
TAL1	-16628	29196	0	12228	H3K4me3	15593	16332	3
TBN	-2764	32143	0	14237	H3K27me3	-177	432	1
TBN	-2764	32143	0	14237	H3K4me3	-177	552	1
TBX3	-2270	133070	0	13932	H3K27me3	45981	46720	1
TBX3	-2270	133070	0	13932	H3K4me3	45981	46720	1
TBX3	-2270	133070	0	13932	H3K27me3	106531	107460	2
TBX3	-2270	133070	0	13932	H3K4me3	106531	107460	2
TCEA3	-3071	38089	0	26918	H3K4me3	9460	10599	1
TCEA3	-3071	38089	0	26918	H3K27me3	9560	10599	1
TCEA3	-3071	38089	0	26918	H3K27me3	23260	23869	2
TCEA3	-3071	38089	0	26918	H3K4me3	23260	23869	2
TCF3	-52158	172208	0	162576	H3K27me3	-36862	-36013	1
TCF3	-52158	172208	0	162576	H3K4me3	-36862	-36013	1
TCF3	-52158	172208	0	162576	H3K27me3	154238	154947	2
TCF3	-52158	172208	0	162576	H3K4me3	154238	155147	2
TCF3	-52158	172208	0	162576	H3K4me3	161188	162497	3
TCF3	-52158	172208	0	162576	H3K27me3	161438	162397	3
TCFAP2C	-39876	86206	0	8995	H3K27me3	-31355	-30296	1
TCFAP2C	-39876	86206	0	8995	H3K4me3	-31205	-30346	1
TCFAP2C	-39876	86206	0	8995	H3K4me3	23145	23904	2
TCFAP2C	-39876	86206	0	8995	H3K27me3	23245	23904	2
TCFAP2C	-39876	86206	0	8995	H3K27me3	30505	31604	3
TCFAP2C	-39876	86206	0	8995	H3K4me3	30505	31304	3
TCFAP2C	-39876	86206	0	8995	H3K27me3	35095	36004	4
TCFAP2C	-39876	86206	0	8995	H3K4me3	35095	35704	4
TCFAP2C	-39876	86206	0	8995	H3K27me3	36445	37254	5
TCFAP2C	-39876	86206	0	8995	H3K4me3	36445	37254	5
TCFCP2L1	-18483	206116	0	57223	H3K27me3	27988	28797	1
TCFCP2L1	-18483	206116	0	57223	H3K4me3	28038	28747	1
TCFCP2L1	-18483	206116	0	57223	H3K27me3	91838	92797	2
TCFCP2L1	-18483	206116	0	57223	H3K4me3	91838	92447	2
TCFCP2L1	-18483	206116	0	57223	H3K27me3	146938	147547	3
TCFCP2L1	-18483	206116	0	57223	H3K4me3	146938	147547	3
TCL1	-107161	15718	0	5956	H3K27me3	-52792	-51683	1
TCL1	-107161	15718	0	5956	H3K4me3	-52792	-51573	1
TCL1	-107161	15718	0	5956	H3K27me3	-42742	-41783	2
TCL1	-107161	15718	0	5956	H3K4me3	-42742	-41983	2
TEAD2	-3903	17879	0	17866	H3K27me3	-372	1387	1
TEAD2	-3903	17879	0	17866	H3K4me3	-322	1737	1
TEAD2	-3903	17879	0	17866	H3K27me3	3328	4037	2
TEAD2	-3903	17879	0	17866	H3K4me3	3328	4087	2
TFRC	-101807	35840	0	23769	H3K4me3	-89656	-88397	1
TFRC	-101807	35840	0	23769	H3K27me3	-89496	-88397	1
TFRC	-101807	35840	0	23769	H3K27me3	-40706	-40097	2
TFRC	-101807	35840	0	23769	H3K4me3	-40706	-40097	2
TFRC	-101807	35840	0	23769	H3K27me3	-356	553	3
TFRC	-101807	35840	0	23769	H3K4me3	-356	703	3
TFRC	-101807	35840	0	23769	H3K4me3	27944	28703	4
TFRC	-101807	35840	0	23769	H3K27me3	28094	28953	4
TFRC	-101807	35840	0	23769	H3K27me3	32444	33103	5
TFRC	-101807	35840	0	23769	H3K4me3	32444	33103	5
TICAM1	-2259	15628	0	7241	H3K27me3	-292	417	1
TICAM1	-2259	15628	0	7241	H3K4me3	-292	667	1
TIE1	-37426	32378	0	18658	H3K27me3	-560	309	1
TIE1	-37426	32378	0	18658	H3K4me3	-560	309	1
TIE1	-37426	32378	0	18658	H3K27me3	8190	11499	2
TIE1	-37426	32378	0	18658	H3K4me3	9190	10299	2
TIE1	-37426	32378	0	18658	H3K27me3	15240	16059	3
TIE1	-37426	32378	0	18658	H3K4me3	15240	15999	3
TIE1	-37426	32378	0	18658	H3K27me3	18490	19299	4
TIE1	-37426	32378	0	18658	H3K4me3	18590	19299	4
TIE1	-37426	32378	0	18658	H3K27me3	23740	24499	5
TIE1	-37426	32378	0	18658	H3K4me3	23740	24549	5
TIE1	-37426	32378	0	18658	H3K27me3	31240	32309	6
TIE1	-37426	32378	0	18658	H3K4me3	31240	32309	6
TIMP3	-252084	239441	0	49093	H3K4me3	447	2206	1
TIMP3	-252084	239441	0	49093	H3K27me3	897	2206	1
TIMP3	-252084	239441	0	49093	H3K4me3	156697	157856	2
TIMP3	-252084	239441	0	49093	H3K27me3	156747	157856	2
TIMP3	-252084	239441	0	49093	H3K27me3	163147	163866	3
TIMP3	-252084	239441	0	49093	H3K4me3	163147	163906	3
TNC	-1103448	159442	0	60941	H3K27me3	42	751	1
TNC	-1103448	159442	0	60941	H3K4me3	42	751	1
TNFRSF1B	-22106	51875	0	34502	H3K27me3	-20495	-19486	1
TNFRSF1B	-22106	51875	0	34502	H3K4me3	-20495	-19486	1
TNFRSF1B	-22106	51875	0	34502	H3K27me3	28605	30064	2
TNFRSF1B	-22106	51875	0	34502	H3K4me3	28755	29964	2
TNNC1	-1486	9561	0	3399	H3K27me3	6385	7064	1
TNNC1	-1486	9561	0	3399	H3K4me3	6385	7064	1
TOB1	-55678	26144	0	4041	H3K27me3	-36417	-35408	1
TOB1	-55678	26144	0	4041	H3K4me3	-36367	-35308	1
TOB1	-55678	26144	0	4041	H3K27me3	20083	20792	2
TOB1	-55678	26144	0	4041	H3K4me3	20183	20892	2
TPM1	-168923	73729	0	26620	H3K27me3	-103441	-102782	1
TPM1	-168923	73729	0	26620	H3K4me3	-103441	-102782	1
TPM1	-168923	73729	0	26620	H3K27me3	-29241	-28582	2
TPM1	-168923	73729	0	26620	H3K4me3	-29241	-28532	2
TPM1	-168923	73729	0	26620	H3K27me3	-841	-182	3
TPM1	-168923	73729	0	26620	H3K4me3	-211	1468	3
TPM1	-168923	73729	0	26620	H3K27me3	35459	36168	4
TPM1	-168923	73729	0	26620	H3K4me3	35459	36268	4
TPM2	-8130	9663	0	8676	H3K27me3	3593	4552	1
TPM2	-8130	9663	0	8676	H3K4me3	3593	5102	1
TRIM13	-42908	7663	0	6149	H3K27me3	-42907	-42288	1
TRIM13	-42908	7663	0	6149	H3K4me3	-42907	-42288	1
TRIP6	-318	7074	0	4342	H3K27me3	-296	1633	1
TRIP6	-318	7074	0	4342	H3K4me3	-296	1633	1
TSC22D1	-163491	116991	0	91940	H3K27me3	-2020	-561	1
TSC22D1	-163491	116991	0	91940	H3K4me3	-2020	-561	1
TSC22D1	-163491	116991	0	91940	H3K27me3	101830	102539	2
TSC22D1	-163491	116991	0	91940	H3K4me3	101830	102539	2
TSC22D3	-77506	124383	0	60994	H3K4me3	-65857	-63148	1
TSC22D3	-77506	124383	0	60994	H3K27me3	-65247	-63898	1
TSC22D3	-77506	124383	0	60994	H3K27me3	-157	642	2
TSC22D3	-77506	124383	0	60994	H3K4me3	-107	1172	2
TSC22D3	-77506	124383	0	60994	H3K4me3	56593	58702	3
TSC22D3	-77506	124383	0	60994	H3K27me3	57693	58802	3
TSC22D3	-77506	124383	0	60994	H3K27me3	63643	64342	4
TSC22D3	-77506	124383	0	60994	H3K4me3	63643	64342	4
TSC22D3	-77506	124383	0	60994	H3K27me3	70293	71402	5
TSC22D3	-77506	124383	0	60994	H3K4me3	70293	71402	5
TSC22D3	-77506	124383	0	60994	H3K4me3	88543	89722	6
TSC22D3	-77506	124383	0	60994	H3K27me3	88793	89702	6
TSC22D3	-77506	124383	0	60994	H3K27me3	123303	123922	7
TSC22D3	-77506	124383	0	60994	H3K4me3	123303	123922	7
UBE1L	-3299	8659	0	8489	H3K4me3	4962	5671	1
UBE1L	-3299	8659	0	8489	H3K27me3	5012	5671	1
USP2	-18442	34821	0	28606	H3K4me3	4899	6508	1
USP2	-18442	34821	0	28606	H3K27me3	4999	6308	1
USP2	-18442	34821	0	28606	H3K27me3	17449	18658	2
USP2	-18442	34821	0	28606	H3K4me3	17449	19258	2
USP9X	-132961	131039	0	101830	H3K27me3	-32370	-31761	1
USP9X	-132961	131039	0	101830	H3K4me3	-32370	-31711	1
UTRN	-76481	1251252	0	479547	H3K4me3	-7928	-5729	1
UTRN	-76481	1251252	0	479547	H3K27me3	-7078	-6419	1
VWF	-58208	157740	0	133714	H3K27me3	47722	48431	1
VWF	-58208	157740	0	133714	H3K4me3	47722	48431	1
VWF	-58208	157740	0	133714	H3K4me3	97022	97731	2
VWF	-58208	157740	0	133714	H3K27me3	97072	97731	2
WBP5	-19554	25263	0	2059	H3K4me3	-416	1443	1
WBP5	-19554	25263	0	2059	H3K27me3	684	1443	1
WBP7	-955	20764	0	19871	H3K4me3	-916	-167	1
WBP7	-955	20764	0	19871	H3K27me3	-816	-167	1
WBP7	-955	20764	0	19871	H3K27me3	12684	14893	2
WBP7	-955	20764	0	19871	H3K4me3	12684	14893	2
WDR45	-149	6322	0	5952	H3K27me3	-148	1291	1
WDR45	-149	6322	0	5952	H3K4me3	-148	1291	1
WNT3A	-16179	62565	0	42715	H3K27me3	13385	13994	1
WNT3A	-16179	62565	0	42715	H3K4me3	13385	13994	1
WNT3A	-16179	62565	0	42715	H3K27me3	24885	26104	2
WNT3A	-16179	62565	0	42715	H3K4me3	25135	25944	2
WNT3A	-16179	62565	0	42715	H3K27me3	42785	43764	3
WNT3A	-16179	62565	0	42715	H3K4me3	43135	43764	3
WNT3A	-16179	62565	0	42715	H3K4me3	61295	62004	4
WNT3A	-16179	62565	0	42715	H3K27me3	61645	62254	4
WNT4	-228940	42068	0	19144	H3K27me3	-202479	-201240	1
WNT4	-228940	42068	0	19144	H3K4me3	-202479	-201240	1
WNT4	-228940	42068	0	19144	H3K27me3	-195099	-194280	2
WNT4	-228940	42068	0	19144	H3K4me3	-195099	-194280	2
WNT4	-228940	42068	0	19144	H3K27me3	-147009	-146040	3
WNT4	-228940	42068	0	19144	H3K4me3	-147009	-146090	3
WNT4	-228940	42068	0	19144	H3K27me3	-144549	-143940	4
WNT4	-228940	42068	0	19144	H3K4me3	-144549	-143190	4
WNT4	-228940	42068	0	19144	H3K27me3	-138119	-137490	5
WNT4	-228940	42068	0	19144	H3K4me3	-138119	-137490	5
WNT4	-228940	42068	0	19144	H3K27me3	-121099	-120140	6
WNT4	-228940	42068	0	19144	H3K4me3	-121009	-120190	6
WNT4	-228940	42068	0	19144	H3K27me3	-118399	-116290	7
WNT4	-228940	42068	0	19144	H3K4me3	-117349	-115740	7
WNT4	-228940	42068	0	19144	H3K27me3	-100889	-99690	8
WNT4	-228940	42068	0	19144	H3K4me3	-100889	-99690	8
WNT4	-228940	42068	0	19144	H3K4me3	-94999	-94240	9
WNT4	-228940	42068	0	19144	H3K27me3	-94899	-93790	9
WNT4	-228940	42068	0	19144	H3K27me3	-93479	-92530	10
WNT4	-228940	42068	0	19144	H3K4me3	-93479	-92530	10
WNT4	-228940	42068	0	19144	H3K4me3	-50399	-47890	11
WNT4	-228940	42068	0	19144	H3K27me3	-50199	-48290	11
WNT4	-228940	42068	0	19144	H3K27me3	31	1070	12
WNT4	-228940	42068	0	19144	H3K4me3	31	1070	12
WNT4	-228940	42068	0	19144	H3K4me3	22111	25610	13
WNT4	-228940	42068	0	19144	H3K27me3	22501	23260	13
WNT4	-228940	42068	0	19144	H3K27me3	26001	27060	14
WNT4	-228940	42068	0	19144	H3K4me3	26001	27060	14
WNT4	-228940	42068	0	19144	H3K4me3	33021	33960	15
WNT4	-228940	42068	0	19144	H3K27me3	33051	33960	15
WNT5A	-110712	399470	0	19961	H3K27me3	-1451	-522	1
WNT5A	-110712	399470	0	19961	H3K4me3	-1351	-342	1
YY1	-91024	32567	0	23321	H3K27me3	-91023	-90354	1
YY1	-91024	32567	0	23321	H3K4me3	-90973	-90354	1
YY1	-91024	32567	0	23321	H3K27me3	-89593	-88654	2
YY1	-91024	32567	0	23321	H3K4me3	-89593	-88654	2
YY1	-91024	32567	0	23321	H3K27me3	-34463	-33654	3
YY1	-91024	32567	0	23321	H3K4me3	-34463	-33604	3
ZFP704	-81813	324752	0	183062	H3K27me3	-70138	-69319	1
ZFP704	-81813	324752	0	183062	H3K4me3	-70138	-69369	1
ZFP704	-81813	324752	0	183062	H3K27me3	-928	21	2
ZFP704	-81813	324752	0	183062	H3K4me3	-728	21	2
ZFP704	-81813	324752	0	183062	H3K27me3	162172	162881	3
ZFP704	-81813	324752	0	183062	H3K4me3	162172	162881	3
ZFX	-65302	98781	0	48776	H3K27me3	92731	93780	1
ZFX	-65302	98781	0	48776	H3K4me3	92731	93440	1
ZRANB1	-64511	37389	0	34329	H3K27me3	-48580	-47691	1
ZRANB1	-64511	37389	0	34329	H3K4me3	-48500	-47691	1
